abmi_site,year,scientific_name,taxonomic_resolution,common_name,scientific_name_clean,latitude,longitude
1190,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.711926,-111.237335
1190,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.711926,-111.237335
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Syntrichia ruralis,Species,Hairy Screw Moss,Syntrichia ruralis,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Barbula convoluta,Species,Bird's Claw Screw Moss,Barbula convoluta,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1191,2015,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.651737,-110.923225
1193,2017,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,52.620422,-110.348671
1193,2017,Marchantia polymorpha,Species,Umbrella Liverwort,Marchantia polymorpha,52.620422,-110.348671
1193,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.620422,-110.348671
1193,2017,Bryum argenteum,Species,VNA,Bryum argenteum,52.620422,-110.348671
1193,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.620422,-110.348671
1193,2017,Bryum argenteum,Species,VNA,Bryum argenteum,52.620422,-110.348671
1193,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.620422,-110.348671
1193,2017,Bryum argenteum,Species,VNA,Bryum argenteum,52.620422,-110.348671
1193,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,52.620422,-110.348671
1193,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.620422,-110.348671
1193,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,52.620422,-110.348671
1193,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.620422,-110.348671
1193,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,52.620422,-110.348671
1193,2017,Pohlia nutans,Species,Common Hair-cap,Pohlia nutans,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.620422,-110.348671
1193,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.620422,-110.348671
1193,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Aulacomnium palustre,Species,Bog Bead Moss,Aulacomnium palustre,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.620422,-110.348671
1193,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,52.620422,-110.348671
1193,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.620422,-110.348671
1193,2017,Physcomitrium pyriforme,Species,Urn Moss,Physcomitrium pyriforme,52.620422,-110.348671
1193,2017,Funaria hygrometrica,Species,Bonfire Moss,Funaria hygrometrica,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Physcomitrium pyriforme,Species,Urn Moss,Physcomitrium pyriforme,52.620422,-110.348671
1193,2017,Physcomitrium pyriforme,Species,Urn Moss,Physcomitrium pyriforme,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,52.620422,-110.348671
1193,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1193,2017,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,52.620422,-110.348671
1193,2017,Physcomitrium pyriforme,Species,Urn Moss,Physcomitrium pyriforme,52.620422,-110.348671
1193,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.620422,-110.348671
1194,2017,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.549477,-110.093994
1194,2017,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,52.549477,-110.093994
1194,2017,Hylocomium splendens,Species,Stair-step Moss,Hylocomium splendens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Ptychostomum creberrimum,Species,VNA,Ptychostomum creberrimum,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.549477,-110.093994
1194,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Ptychostomum creberrimum,Species,VNA,Ptychostomum creberrimum,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Barbula convoluta,Species,Bird's Claw Screw Moss,Barbula convoluta,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Eurhynchiastrum pulchellum,Species,Cord Moss,Eurhynchiastrum pulchellum,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,52.549477,-110.093994
1194,2017,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
1194,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,52.549477,-110.093994
